Route ID,Stop ID,Stop Name,Latitude,Longitude
MTA%20NYCT_Q13,MTA_501087,UNION ST/NORTHERN BLVD,40.763708,-73.82823
MTA%20NYCT_Q13,MTA_501719,NORTHERN BLVD/ROOSEVELT AV,40.764143,-73.809509
MTA%20NYCT_Q13,MTA_503150,NORTHERN BLVD/147 ST,40.765088,-73.818992
MTA%20NYCT_Q13,MTA_503255,BELL BLVD/33 RD,40.771365,-73.774236
MTA%20NYCT_Q13,MTA_503274,NORTHERN BLVD/154 ST,40.764448,-73.81059
MTA%20NYCT_Q13,MTA_504429,BELL BL/24 AV,40.779514,-73.775446
MTA%20NYCT_Q13,MTA_504445,TOTTEN AV/CROSS ISLAND PKWY,40.791429,-73.781062
MTA%20NYCT_Q13,MTA_504476,39 AV /138 ST,40.760769,-73.827944
MTA%20NYCT_Q13,MTA_505121,39 AV/LIPPMAN PLAZA,40.760694,-73.828177
MTA%20NYCT_Q13,MTA_505293,UNION ST/NORTHERN BLVD,40.76357,-73.827999
MTA%20NYCT_Q13,MTA_904021,TOTTEN AV/CROSS ISLAND PKWY,40.791352,-73.780952
MTA%20NYCT_Q13,MTA_904022,BELL BLVD/35 AV,40.768902,-73.773653
MTA%20NYCT_Q13,MTA_904023,BELL BLVD/35 AV,40.769059,-73.773854
MTA%20NYCT_Q20A,MTA_500994,MAIN ST/NORTHERN BLVD,40.762692,-73.831721
MTA%20NYCT_Q20A,MTA_501093,UNION ST/35 AV,40.765246,-73.8278
MTA%20NYCT_Q20A,MTA_501094,UNION ST/33 AV,40.767863,-73.826815
MTA%20NYCT_Q20A,MTA_501095,UNION ST/BAYSIDE AV,40.770004,-73.826504
MTA%20NYCT_Q20A,MTA_501096,UNION ST/28 AV,40.773035,-73.82642
MTA%20NYCT_Q20A,MTA_501097,UNION ST/26 AV,40.774854,-73.826088
MTA%20NYCT_Q20A,MTA_501098,UNION ST/PARSONS BLVD,40.776539,-73.824723
MTA%20NYCT_Q20A,MTA_501135,UNION ST/25 RD,40.775517,-73.826066
MTA%20NYCT_Q20A,MTA_501136,UNION ST/26 AV,40.774121,-73.826445
MTA%20NYCT_Q20A,MTA_501137,UNION ST/28 AV,40.772697,-73.826633
MTA%20NYCT_Q20A,MTA_501138,UNION ST/31 RD,40.770251,-73.826647
MTA%20NYCT_Q20A,MTA_501139,UNION ST/33 AV,40.76762,-73.827105
MTA%20NYCT_Q20A,MTA_501140,UNION ST/35 AV,40.765422,-73.827944
MTA%20NYCT_Q20A,MTA_501141,UNION ST/NORTHERN BLVD,40.764201,-73.828168
MTA%20NYCT_Q20A,MTA_502030,SUTPHIN BLVD/JAMAICA AV,40.701989,-73.807903
MTA%20NYCT_Q20A,MTA_502031,SUTPHIN BLVD/89 AV,40.703734,-73.808664
MTA%20NYCT_Q20A,MTA_502032,SUTPHIN BLVD/HILLSIDE AV,40.705678,-73.809604
MTA%20NYCT_Q20A,MTA_502137,SUTPHIN BLVD/HILLSIDE AV,40.705382,-73.809594
MTA%20NYCT_Q20A,MTA_502138,SUTPHIN BLVD/90 AV,40.703097,-73.808539
MTA%20NYCT_Q20A,MTA_502139,SUTPHIN BLVD/JAMAICA AV,40.701843,-73.808029
MTA%20NYCT_Q20A,MTA_502158,MAIN ST/78 RD,40.719693,-73.818023
MTA%20NYCT_Q20A,MTA_502159,MAIN ST/77 RD,40.721017,-73.818701
MTA%20NYCT_Q20A,MTA_502163,MAIN ST/73 AV,40.725011,-73.82075
MTA%20NYCT_Q20A,MTA_502164,MAIN ST/72 AV,40.727022,-73.821784
MTA%20NYCT_Q20A,MTA_502165,MAIN ST/71 AV,40.728341,-73.822462
MTA%20NYCT_Q20A,MTA_502166,MAIN ST/JEWEL AV,40.729937,-73.823284
MTA%20NYCT_Q20A,MTA_502168,MAIN ST/68 DR,40.732302,-73.824501
MTA%20NYCT_Q20A,MTA_502169,MAIN ST/MELBOURNE AV,40.733963,-73.825189
MTA%20NYCT_Q20A,MTA_502171,MAIN ST /65-21 MAIN ST,40.737281,-73.824906
MTA%20NYCT_Q20A,MTA_502172,MAIN ST/146 ST,40.740119,-73.824891
MTA%20NYCT_Q20A,MTA_502173,MAIN ST/61 RD,40.741281,-73.825095
MTA%20NYCT_Q20A,MTA_502174,MAIN ST/60 AV,40.74304,-73.825468
MTA%20NYCT_Q20A,MTA_502175,MAIN ST/58 RD,40.744847,-73.825789
MTA%20NYCT_Q20A,MTA_502179,MAIN ST/ELDER AV,40.751385,-73.825899
MTA%20NYCT_Q20A,MTA_502180,MAIN ST/CHERRY AV,40.752798,-73.826959
MTA%20NYCT_Q20A,MTA_502181,MAIN ST/FRANKLIN AV,40.754599,-73.827917
MTA%20NYCT_Q20A,MTA_502182,MAIN ST/MAPLE AV,40.75572,-73.828347
MTA%20NYCT_Q20A,MTA_502183,MAIN ST/SANFORD AV,40.757004,-73.828859
MTA%20NYCT_Q20A,MTA_502184,MAIN ST/KISSENA BLVD,40.75812,-73.829348
MTA%20NYCT_Q20A,MTA_502185,MAIN ST/39 AV,40.760277,-73.830409
MTA%20NYCT_Q20A,MTA_502246,PARSONS BLVD/WILLETS POINT BLVD,40.777252,-73.824321
MTA%20NYCT_Q20A,MTA_502254,MAIN ST/NORTHERN BLVD,40.762447,-73.831796
MTA%20NYCT_Q20A,MTA_502257,MAIN ST/41 AV,40.757824,-73.829419
MTA%20NYCT_Q20A,MTA_502258,MAIN ST/SANFORD AV,40.756311,-73.828773
MTA%20NYCT_Q20A,MTA_502259,MAIN ST/MAPLE AV,40.755045,-73.828267
MTA%20NYCT_Q20A,MTA_502260,MAIN ST/BLOSSOM AV,40.752949,-73.827298
MTA%20NYCT_Q20A,MTA_502261,MAIN ST/ELDER AV,40.751028,-73.825891
MTA%20NYCT_Q20A,MTA_502263,MAIN ST/56 AV,40.74801,-73.826145
MTA%20NYCT_Q20A,MTA_502264,MAIN ST/BOOTH MEMORIAL AV,40.746165,-73.826222
MTA%20NYCT_Q20A,MTA_502265,MAIN ST/58 AV,40.745008,-73.825986
MTA%20NYCT_Q20A,MTA_502267,MAIN ST/62 AV,40.741142,-73.825227
MTA%20NYCT_Q20A,MTA_502268,MAIN ST/63 AV,40.739335,-73.82497
MTA%20NYCT_Q20A,MTA_502271,MAIN ST/MELBOURNE AV,40.734072,-73.825442
MTA%20NYCT_Q20A,MTA_502272,MAIN ST/68 AV,40.732997,-73.825145
MTA%20NYCT_Q20A,MTA_502273,MAIN ST/68 DR,40.73169,-73.82447
MTA%20NYCT_Q20A,MTA_502274,MAIN ST/JEWEL AV,40.730083,-73.823644
MTA%20NYCT_Q20A,MTA_502275,MAIN ST/70 RD,40.728704,-73.822937
MTA%20NYCT_Q20A,MTA_502276,MAIN ST/72 AV,40.726367,-73.821729
MTA%20NYCT_Q20A,MTA_502277,MAIN ST/73 AV,40.724084,-73.820558
MTA%20NYCT_Q20A,MTA_502278,MAIN ST/76 AV,40.722331,-73.819657
MTA%20NYCT_Q20A,MTA_502279,MAIN ST/77 RD,40.720345,-73.818638
MTA%20NYCT_Q20A,MTA_502280,MAIN ST/78 RD,40.719032,-73.817967
MTA%20NYCT_Q20A,MTA_502281,MAIN ST/UNION TPKE,40.717771,-73.817324
MTA%20NYCT_Q20A,MTA_503075,MAIN ST/76 AV,40.72299,-73.819716
MTA%20NYCT_Q20A,MTA_503550,PARSONS BLVD/23 AV,40.77839,-73.823722
MTA%20NYCT_Q20A,MTA_503565,PARSONS BLVD/22 AV,40.778764,-73.823739
MTA%20NYCT_Q20A,MTA_503618,ARCHER AV/153 ST,40.701917,-73.802294
MTA%20NYCT_Q20A,MTA_503778,MAIN ST/63 AV,40.736974,-73.8252
MTA%20NYCT_Q20A,MTA_503933,ARCHER AV/GUY R BREWER BLVD,40.703362,-73.795607
MTA%20NYCT_Q20A,MTA_503961,MAIN ST/HORACE HARDING EXPWY NORTH,40.74281,-73.825588
MTA%20NYCT_Q20A,MTA_503964,MERRICK BLVD/ARCHER AV,40.704907,-73.793306
MTA%20NYCT_Q20A,MTA_503980,ARCHER AV/165 ST,40.703599,-73.795172
MTA%20NYCT_Q20A,MTA_504004,ARCHER AV/149 ST,40.701235,-73.80484
MTA%20NYCT_Q20A,MTA_504557,ARCHER AV/150 ST,40.701424,-73.80457
MTA%20NYCT_Q20A,MTA_504559,ARCHER AV/SUTPHIN BLVD,40.700637,-73.807238
MTA%20NYCT_Q20A,MTA_504980,ARCHER AV/SUTPHIN BLVD,40.700654,-73.807565
MTA%20NYCT_Q20A,MTA_504981,ARCHER AV/158 ST,40.701905,-73.802063
MTA%20NYCT_Q20A,MTA_504985,ARCHER AV/MERRICK BLVD,40.704536,-73.792288
MTA%20NYCT_Q20A,MTA_504993,MAIN ST/39 AV,40.760394,-73.830658
MTA%20NYCT_Q20A,MTA_504998,HILLSIDE AV/139 ST,40.704453,-73.814326
MTA%20NYCT_Q20A,MTA_504999,QUEENS BLVD/87 AV,40.706667,-73.816719
MTA%20NYCT_Q20A,MTA_505000,QUEENS BLVD/86 AV,40.708041,-73.817664
MTA%20NYCT_Q20A,MTA_505002,MAIN ST/84 RD,40.712863,-73.816974
MTA%20NYCT_Q20A,MTA_505003,MAIN ST/COOLIDGE AV,40.71524,-73.816267
MTA%20NYCT_Q20A,MTA_505004,PARSONS BLVD/21 AV,40.780812,-73.822709
MTA%20NYCT_Q20A,MTA_505006,MAIN ST/GRAND CENTRAL PKWY,40.715288,-73.816445
MTA%20NYCT_Q20A,MTA_505007,MAIN ST/ 82 DR,40.713164,-73.817011
MTA%20NYCT_Q20A,MTA_505008,MAIN ST/139 ST,40.711091,-73.81899
MTA%20NYCT_Q20A,MTA_505009,QUEENS BLVD/MAIN ST,40.708698,-73.818756
MTA%20NYCT_Q20A,MTA_505010,QUEENS BL/86 AV,40.707302,-73.817551
MTA%20NYCT_Q20A,MTA_505011,HILLSIDE AV/139 ST,40.704429,-73.813999
MTA%20NYCT_Q20A,MTA_505013,20 AV/WHITESTONE EXPWY,40.781741,-73.826119
MTA%20NYCT_Q20A,MTA_505014,20 AV/PETRACCA PL-TARGET,40.781704,-73.832632
MTA%20NYCT_Q20A,MTA_505015,20 AV/132 ST,40.781708,-73.835792
MTA%20NYCT_Q20A,MTA_505016,20 AV/131 ST,40.781696,-73.837679
MTA%20NYCT_Q20A,MTA_505017,20 AV/127 ST,40.781737,-73.841288
MTA%20NYCT_Q20A,MTA_505018,20 AV/124 ST,40.781733,-73.844523
MTA%20NYCT_Q20A,MTA_505019,COLLEGE POINT BLVD/20 AV,40.781979,-73.845855
MTA%20NYCT_Q20A,MTA_505020,COLLEGE POINT BLVD/18 AV,40.783519,-73.845765
MTA%20NYCT_Q20A,MTA_505021,15 AV/COLLEGE POINT BLVD,40.784153,-73.845512
MTA%20NYCT_Q20A,MTA_505022,COLLEGE POINT BLVD/15 AV,40.784074,-73.845893
MTA%20NYCT_Q20A,MTA_505023,20 AV/COLLEGE POINT BLVD,40.781638,-73.845513
MTA%20NYCT_Q20A,MTA_505024,20 AV/124 ST,40.781636,-73.843732
MTA%20NYCT_Q20A,MTA_505025,20 AV/128 ST,40.781646,-73.840613
MTA%20NYCT_Q20A,MTA_505026,20 AV/131 ST,40.781542,-73.837305
MTA%20NYCT_Q20A,MTA_505027,20 AV/OPP SHOPRITE,40.781547,-73.834828
MTA%20NYCT_Q20A,MTA_505028,20 AV/OPP TARGET,40.781546,-73.832391
MTA%20NYCT_Q20A,MTA_505029,20 AV/POSTAL FACILITY,40.781566,-73.827495
MTA%20NYCT_Q20A,MTA_505031,MAIN ST/GRAVETT RD,40.735226,-73.82537
MTA%20NYCT_Q20A,MTA_505032,QUEENS BL/87 AV,40.706117,-73.816743
MTA%20NYCT_Q20A,MTA_505033,MAIN ST/MANTON ST,40.709951,-73.818898
MTA%20NYCT_Q20A,MTA_505092,20 AV/PETRACCA PL-BOBS,40.781725,-73.828199
MTA%20NYCT_Q20A,MTA_505174,HILLSIDE AV/144 ST,40.70508,-73.811676
MTA%20NYCT_Q20A,MTA_505175,HILLSIDE AV/144 ST,40.705168,-73.811783
MTA%20NYCT_Q20A,MTA_804061,MERRICK BLVD/ARCHER AV,40.704933,-73.793318
MTA%20NYCT_Q20A,MTA_904012,20 AV /WHITESTONE EXPWY,40.781605,-73.826065
MTA%20NYCT_Q20A,MTA_904079,MAIN ST/HORACE HARDING EXPWY,40.742959,-73.825452
MTA%20NYCT_Q20A,MTA_904231,MAIN ST/UNION TPKE,40.717975,-73.817128
MTA%20NYCT_Q20A,MTA_904232,MAIN ST/BOOTH MEMORIAL AV,40.74711,-73.826131
MTA%20NYCT_Q20B,MTA_500994,MAIN ST/NORTHERN BLVD,40.762692,-73.831721
MTA%20NYCT_Q20B,MTA_501093,UNION ST/35 AV,40.765246,-73.8278
MTA%20NYCT_Q20B,MTA_501094,UNION ST/33 AV,40.767863,-73.826815
MTA%20NYCT_Q20B,MTA_501095,UNION ST/BAYSIDE AV,40.770004,-73.826504
MTA%20NYCT_Q20B,MTA_501096,UNION ST/28 AV,40.773035,-73.82642
MTA%20NYCT_Q20B,MTA_501097,UNION ST/26 AV,40.774854,-73.826088
MTA%20NYCT_Q20B,MTA_501098,UNION ST/PARSONS BLVD,40.776539,-73.824723
MTA%20NYCT_Q20B,MTA_501135,UNION ST/25 RD,40.775517,-73.826066
MTA%20NYCT_Q20B,MTA_501136,UNION ST/26 AV,40.774121,-73.826445
MTA%20NYCT_Q20B,MTA_501137,UNION ST/28 AV,40.772697,-73.826633
MTA%20NYCT_Q20B,MTA_501138,UNION ST/31 RD,40.770251,-73.826647
MTA%20NYCT_Q20B,MTA_501139,UNION ST/33 AV,40.76762,-73.827105
MTA%20NYCT_Q20B,MTA_501140,UNION ST/35 AV,40.765422,-73.827944
MTA%20NYCT_Q20B,MTA_501141,UNION ST/NORTHERN BLVD,40.764201,-73.828168
MTA%20NYCT_Q20B,MTA_502030,SUTPHIN BLVD/JAMAICA AV,40.701989,-73.807903
MTA%20NYCT_Q20B,MTA_502031,SUTPHIN BLVD/89 AV,40.703734,-73.808664
MTA%20NYCT_Q20B,MTA_502032,SUTPHIN BLVD/HILLSIDE AV,40.705678,-73.809604
MTA%20NYCT_Q20B,MTA_502137,SUTPHIN BLVD/HILLSIDE AV,40.705382,-73.809594
MTA%20NYCT_Q20B,MTA_502138,SUTPHIN BLVD/90 AV,40.703097,-73.808539
MTA%20NYCT_Q20B,MTA_502139,SUTPHIN BLVD/JAMAICA AV,40.701843,-73.808029
MTA%20NYCT_Q20B,MTA_502158,MAIN ST/78 RD,40.719693,-73.818023
MTA%20NYCT_Q20B,MTA_502159,MAIN ST/77 RD,40.721017,-73.818701
MTA%20NYCT_Q20B,MTA_502163,MAIN ST/73 AV,40.725011,-73.82075
MTA%20NYCT_Q20B,MTA_502164,MAIN ST/72 AV,40.727022,-73.821784
MTA%20NYCT_Q20B,MTA_502165,MAIN ST/71 AV,40.728341,-73.822462
MTA%20NYCT_Q20B,MTA_502166,MAIN ST/JEWEL AV,40.729937,-73.823284
MTA%20NYCT_Q20B,MTA_502168,MAIN ST/68 DR,40.732302,-73.824501
MTA%20NYCT_Q20B,MTA_502169,MAIN ST/MELBOURNE AV,40.733963,-73.825189
MTA%20NYCT_Q20B,MTA_502171,MAIN ST /65-21 MAIN ST,40.737281,-73.824906
MTA%20NYCT_Q20B,MTA_502172,MAIN ST/146 ST,40.740119,-73.824891
MTA%20NYCT_Q20B,MTA_502173,MAIN ST/61 RD,40.741281,-73.825095
MTA%20NYCT_Q20B,MTA_502174,MAIN ST/60 AV,40.74304,-73.825468
MTA%20NYCT_Q20B,MTA_502175,MAIN ST/58 RD,40.744847,-73.825789
MTA%20NYCT_Q20B,MTA_502179,MAIN ST/ELDER AV,40.751385,-73.825899
MTA%20NYCT_Q20B,MTA_502180,MAIN ST/CHERRY AV,40.752798,-73.826959
MTA%20NYCT_Q20B,MTA_502181,MAIN ST/FRANKLIN AV,40.754599,-73.827917
MTA%20NYCT_Q20B,MTA_502182,MAIN ST/MAPLE AV,40.75572,-73.828347
MTA%20NYCT_Q20B,MTA_502183,MAIN ST/SANFORD AV,40.757004,-73.828859
MTA%20NYCT_Q20B,MTA_502184,MAIN ST/KISSENA BLVD,40.75812,-73.829348
MTA%20NYCT_Q20B,MTA_502185,MAIN ST/39 AV,40.760277,-73.830409
MTA%20NYCT_Q20B,MTA_502241,PARSONS BLVD/17 RD,40.784173,-73.821396
MTA%20NYCT_Q20B,MTA_502246,PARSONS BLVD/WILLETS POINT BLVD,40.777252,-73.824321
MTA%20NYCT_Q20B,MTA_502254,MAIN ST/NORTHERN BLVD,40.762447,-73.831796
MTA%20NYCT_Q20B,MTA_502257,MAIN ST/41 AV,40.757824,-73.829419
MTA%20NYCT_Q20B,MTA_502258,MAIN ST/SANFORD AV,40.756311,-73.828773
MTA%20NYCT_Q20B,MTA_502259,MAIN ST/MAPLE AV,40.755045,-73.828267
MTA%20NYCT_Q20B,MTA_502260,MAIN ST/BLOSSOM AV,40.752949,-73.827298
MTA%20NYCT_Q20B,MTA_502261,MAIN ST/ELDER AV,40.751028,-73.825891
MTA%20NYCT_Q20B,MTA_502263,MAIN ST/56 AV,40.74801,-73.826145
MTA%20NYCT_Q20B,MTA_502264,MAIN ST/BOOTH MEMORIAL AV,40.746165,-73.826222
MTA%20NYCT_Q20B,MTA_502265,MAIN ST/58 AV,40.745008,-73.825986
MTA%20NYCT_Q20B,MTA_502267,MAIN ST/62 AV,40.741142,-73.825227
MTA%20NYCT_Q20B,MTA_502268,MAIN ST/63 AV,40.739335,-73.82497
MTA%20NYCT_Q20B,MTA_502271,MAIN ST/MELBOURNE AV,40.734072,-73.825442
MTA%20NYCT_Q20B,MTA_502272,MAIN ST/68 AV,40.732997,-73.825145
MTA%20NYCT_Q20B,MTA_502273,MAIN ST/68 DR,40.73169,-73.82447
MTA%20NYCT_Q20B,MTA_502274,MAIN ST/JEWEL AV,40.730083,-73.823644
MTA%20NYCT_Q20B,MTA_502275,MAIN ST/70 RD,40.728704,-73.822937
MTA%20NYCT_Q20B,MTA_502276,MAIN ST/72 AV,40.726367,-73.821729
MTA%20NYCT_Q20B,MTA_502277,MAIN ST/73 AV,40.724084,-73.820558
MTA%20NYCT_Q20B,MTA_502278,MAIN ST/76 AV,40.722331,-73.819657
MTA%20NYCT_Q20B,MTA_502279,MAIN ST/77 RD,40.720345,-73.818638
MTA%20NYCT_Q20B,MTA_502280,MAIN ST/78 RD,40.719032,-73.817967
MTA%20NYCT_Q20B,MTA_502281,MAIN ST/UNION TPKE,40.717771,-73.817324
MTA%20NYCT_Q20B,MTA_502434,PARSONS BLVD/14 AV,40.786504,-73.8223
MTA%20NYCT_Q20B,MTA_502454,14 AV/136 ST,40.786167,-73.833156
MTA%20NYCT_Q20B,MTA_502459,14 AV/124 ST,40.785372,-73.843792
MTA%20NYCT_Q20B,MTA_502460,14 AV/123 ST,40.785446,-73.845616
MTA%20NYCT_Q20B,MTA_502462,15 AV/COLLEGE POINT BLVD,40.78421,-73.845362
MTA%20NYCT_Q20B,MTA_502464,15 AV/127 ST,40.785066,-73.841363
MTA%20NYCT_Q20B,MTA_502465,14 AV/130 ST,40.785746,-73.838595
MTA%20NYCT_Q20B,MTA_502466,14 AV/132 ST,40.786209,-73.835766
MTA%20NYCT_Q20B,MTA_502467,14 AV/135 ST,40.786107,-73.833763
MTA%20NYCT_Q20B,MTA_502471,14 AV/143 ST,40.786585,-73.826409
MTA%20NYCT_Q20B,MTA_503075,MAIN ST/76 AV,40.72299,-73.819716
MTA%20NYCT_Q20B,MTA_503550,PARSONS BLVD/23 AV,40.77839,-73.823722
MTA%20NYCT_Q20B,MTA_503551,PARSONS BLVD/20 AV,40.782022,-73.8219
MTA%20NYCT_Q20B,MTA_503552,PARSONS BLVD/17 AV,40.784315,-73.821251
MTA%20NYCT_Q20B,MTA_503565,PARSONS BLVD/22 AV,40.778764,-73.823739
MTA%20NYCT_Q20B,MTA_503618,ARCHER AV/153 ST,40.701917,-73.802294
MTA%20NYCT_Q20B,MTA_503778,MAIN ST/63 AV,40.736974,-73.8252
MTA%20NYCT_Q20B,MTA_503933,ARCHER AV/GUY R BREWER BLVD,40.703362,-73.795607
MTA%20NYCT_Q20B,MTA_503961,MAIN ST/HORACE HARDING EXPWY NORTH,40.74281,-73.825588
MTA%20NYCT_Q20B,MTA_503964,MERRICK BLVD/ARCHER AV,40.704907,-73.793306
MTA%20NYCT_Q20B,MTA_503980,ARCHER AV/165 ST,40.703599,-73.795172
MTA%20NYCT_Q20B,MTA_504004,ARCHER AV/149 ST,40.701235,-73.80484
MTA%20NYCT_Q20B,MTA_504557,ARCHER AV/150 ST,40.701424,-73.80457
MTA%20NYCT_Q20B,MTA_504559,ARCHER AV/SUTPHIN BLVD,40.700637,-73.807238
MTA%20NYCT_Q20B,MTA_504980,ARCHER AV/SUTPHIN BLVD,40.700654,-73.807565
MTA%20NYCT_Q20B,MTA_504981,ARCHER AV/158 ST,40.701905,-73.802063
MTA%20NYCT_Q20B,MTA_504985,ARCHER AV/MERRICK BLVD,40.704536,-73.792288
MTA%20NYCT_Q20B,MTA_504993,MAIN ST/39 AV,40.760394,-73.830658
MTA%20NYCT_Q20B,MTA_504998,HILLSIDE AV/139 ST,40.704453,-73.814326
MTA%20NYCT_Q20B,MTA_504999,QUEENS BLVD/87 AV,40.706667,-73.816719
MTA%20NYCT_Q20B,MTA_505000,QUEENS BLVD/86 AV,40.708041,-73.817664
MTA%20NYCT_Q20B,MTA_505002,MAIN ST/84 RD,40.712863,-73.816974
MTA%20NYCT_Q20B,MTA_505003,MAIN ST/COOLIDGE AV,40.71524,-73.816267
MTA%20NYCT_Q20B,MTA_505004,PARSONS BLVD/21 AV,40.780812,-73.822709
MTA%20NYCT_Q20B,MTA_505006,MAIN ST/GRAND CENTRAL PKWY,40.715288,-73.816445
MTA%20NYCT_Q20B,MTA_505007,MAIN ST/ 82 DR,40.713164,-73.817011
MTA%20NYCT_Q20B,MTA_505008,MAIN ST/139 ST,40.711091,-73.81899
MTA%20NYCT_Q20B,MTA_505009,QUEENS BLVD/MAIN ST,40.708698,-73.818756
MTA%20NYCT_Q20B,MTA_505010,QUEENS BL/86 AV,40.707302,-73.817551
MTA%20NYCT_Q20B,MTA_505011,HILLSIDE AV/139 ST,40.704429,-73.813999
MTA%20NYCT_Q20B,MTA_505021,15 AV/COLLEGE POINT BLVD,40.784153,-73.845512
MTA%20NYCT_Q20B,MTA_505031,MAIN ST/GRAVETT RD,40.735226,-73.82537
MTA%20NYCT_Q20B,MTA_505032,QUEENS BL/87 AV,40.706117,-73.816743
MTA%20NYCT_Q20B,MTA_505033,MAIN ST/MANTON ST,40.709951,-73.818898
MTA%20NYCT_Q20B,MTA_505037,PARSONS BLVD/20 AV,40.782058,-73.822055
MTA%20NYCT_Q20B,MTA_505038,14 AV/141 ST,40.786543,-73.827854
MTA%20NYCT_Q20B,MTA_505039,14 AV/137 ST,40.786131,-73.831469
MTA%20NYCT_Q20B,MTA_505040,15 AV/124 ST,40.784553,-73.843574
MTA%20NYCT_Q20B,MTA_505041,14 AV/143 ST,40.78669,-73.826828
MTA%20NYCT_Q20B,MTA_505042,14 AV/142 ST,40.786642,-73.827676
MTA%20NYCT_Q20B,MTA_505043,14 AV/139 ST,40.786352,-73.830346
MTA%20NYCT_Q20B,MTA_505044,14 AV/130 ST,40.785809,-73.8387
MTA%20NYCT_Q20B,MTA_505045,14 AV/128 ST,40.785337,-73.840607
MTA%20NYCT_Q20B,MTA_505095,14 AV/132 ST,40.78636,-73.836178
MTA%20NYCT_Q20B,MTA_505174,HILLSIDE AV/144 ST,40.70508,-73.811676
MTA%20NYCT_Q20B,MTA_505175,HILLSIDE AV/144 ST,40.705168,-73.811783
MTA%20NYCT_Q20B,MTA_804024,PARSONS BLVD/14 AV,40.786781,-73.822241
MTA%20NYCT_Q20B,MTA_804061,MERRICK BLVD/ARCHER AV,40.704933,-73.793318
MTA%20NYCT_Q20B,MTA_904079,MAIN ST/HORACE HARDING EXPWY,40.742959,-73.825452
MTA%20NYCT_Q20B,MTA_904231,MAIN ST/UNION TPKE,40.717975,-73.817128
MTA%20NYCT_Q20B,MTA_904232,MAIN ST/BOOTH MEMORIAL AV,40.74711,-73.826131
MTA%20NYCT_Q27,MTA_500027,SPRINGFIELD BLVD/89 AV,40.729077,-73.744034
MTA%20NYCT_Q27,MTA_500028,SPRINGFIELD BLVD/90 AV,40.726543,-73.741343
MTA%20NYCT_Q27,MTA_500029,SPRINGFIELD BLVD/91 AV,40.725407,-73.740139
MTA%20NYCT_Q27,MTA_500030,SPRINGFIELD BLVD/92 AV,40.724292,-73.738949
MTA%20NYCT_Q27,MTA_500031,SPRINGFIELD BLVD/93 AV,40.722125,-73.736869
MTA%20NYCT_Q27,MTA_500032,SPRINGFIELD BLVD/94 AV,40.720907,-73.736289
MTA%20NYCT_Q27,MTA_500033,SPRINGFIELD BLVD/94 DR,40.719524,-73.735669
MTA%20NYCT_Q27,MTA_500034,SPRINGFIELD BLVD/JAMAICA AV,40.718645,-73.735376
MTA%20NYCT_Q27,MTA_500048,SPRINGFIELD BLVD/JAMAICA AV,40.718987,-73.735286
MTA%20NYCT_Q27,MTA_500049,SPRINGFIELD BLVD/94 DR,40.720182,-73.735737
MTA%20NYCT_Q27,MTA_500050,SPRINGFIELD BLVD/94 AV,40.721429,-73.736316
MTA%20NYCT_Q27,MTA_500051,SPRINGFIELD BLVD/93 AV,40.72277,-73.737061
MTA%20NYCT_Q27,MTA_500052,SPRINGFIELD BLVD/92 AV,40.724894,-73.739319
MTA%20NYCT_Q27,MTA_500053,SPRINGFIELD BLVD/91 AV,40.725978,-73.740516
MTA%20NYCT_Q27,MTA_500054,SPRINGFIELD BLVD/90 AV,40.727098,-73.74167
MTA%20NYCT_Q27,MTA_500055,SPRINGFIELD BLVD/89 AV,40.729318,-73.744039
MTA%20NYCT_Q27,MTA_500119,SPRINGFIELD BLVD/HEMPSTEAD AV,40.713163,-73.735765
MTA%20NYCT_Q27,MTA_500126,SPRINGFIELD BLVD/HEMPSTEAD AV,40.712961,-73.736072
MTA%20NYCT_Q27,MTA_500127,SPRINGFIELD BLVD/HOLLIS AV,40.712056,-73.736559
MTA%20NYCT_Q27,MTA_500290,SPRINGFIELD BLVD/112 RD,40.705185,-73.739724
MTA%20NYCT_Q27,MTA_500291,SPRINGFIELD BLVD/111 RD,40.706208,-73.739327
MTA%20NYCT_Q27,MTA_500293,SPRINGFIELD BLVD/107 AV,40.710427,-73.737269
MTA%20NYCT_Q27,MTA_500294,SPRINGFIELD BLVD/104 AV,40.712382,-73.736136
MTA%20NYCT_Q27,MTA_500296,SPRINGFIELD BLVD/100 AV,40.715251,-73.735489
MTA%20NYCT_Q27,MTA_500297,SPRINGFIELD BLVD/98 AV,40.716656,-73.735372
MTA%20NYCT_Q27,MTA_500304,SPRINGFIELD BLVD/AMBOY LN,40.71776,-73.735479
MTA%20NYCT_Q27,MTA_500305,SPRINGFIELD BLVD/99 AV,40.715351,-73.73564
MTA%20NYCT_Q27,MTA_500309,SPRINGFIELD BLVD/107 AV,40.710285,-73.737554
MTA%20NYCT_Q27,MTA_500312,SPRINGFIELD BLVD/111 RD,40.705687,-73.739754
MTA%20NYCT_Q27,MTA_500313,SPRINGFIELD BLVD/112 RD,40.704411,-73.740297
MTA%20NYCT_Q27,MTA_501060,BELL BLVD/NORTHERN BLVD,40.7604,-73.76952
MTA%20NYCT_Q27,MTA_501361,KISSENA BLVD/45 AV,40.75251,-73.821069
MTA%20NYCT_Q27,MTA_501362,KISSENA BLVD/CHERRY AV,40.754146,-73.823029
